gene	genoa_ea_s	genoa_aa_s	geuv_yri_s	geuv_eur_s	geuv_eur	geuv_yri	ea	aa	genoa_ea	genoa_aa
FUCA2	9.040013923817034e-4	0.02054845632978224	3.807125352404934e-4	0.007549815270267413	0.0025979856546874468	0.1467057141421841	0.013	0.26	NA	0.09437694387579422
FUT10	0.4367639191917524	0.522296226312687	0.03156640486866242	0.15524268342519323	0.14406995584732385	0.044285917531150805	0.68	0.67	0.43975319759721626	1.260662024005296e-4
FXN	0.002282398189918604	0.001961514882018716	3.145928570823498e-5	0.0060046291575571575	0.007276095747338554	0.014433033075901273	0.0088	0.05	NA	1.441076982672767e-5
FXYD2	0.008324088199379204	4.058100541910321e-4	0.04695560178993921	0.0029904978731707787	0.01721222940644442	0.01169837294704829	0.21	0.018	0.06785107397537965	0.004519227159450663
FXYD5	0.11029708508874426	0.01670246434480035	0.035471689431654414	0.0066948782063827724	0.014261549130784023	0.07673303189524762	0.26	0.083	0.015072116504249989	NA
FYB	0.1502010858940394	0.00552772751034556	0.04343494937847144	0.0822305761989241	0.08963123364881728	0.0315681306009863	0.22	0.21	0.11573104675784208	NA
FYCO1	0.0026461795317810604	0.027314160722689603	0.05739475311670045	0.013993435002372217	0.018210714910382297	0.07689545151903131	0.06	0.38	0.03457566769006296	0.014005955975652058
FZD3	0.007840093007998157	0.0037740576545273394	6.717848336164201e-4	0.038797354388367275	0.03220994539436802	0.04433837679504001	0.045	0.17	0.008331393847805683	0.002704840157903402
FZD6	0.04646082357335831	0.02886451007486067	5.9053992438705156e-5	0.04207209993662586	0.10860410888923518	0.026209852089304028	0.18	0.065	0.12214468412216402	0.001527426187165176
G2E3	0.014453410315307478	1.470212616175403e-6	0.0012642082110293114	0.0021357653476033814	0.0024314024728234666	8.556531762489573e-4	0.11	-2e-4	NA	0.009557765824515337
G3BP1	0.0016134324259160196	0.0012350415439458056	0.0034275846457859365	1.928102132469501e-5	1.274814765136348e-6	0.005102151762891531	0.07	0.0033	1.7277160864130556e-5	2.690310577675507e-4
G3BP2	0.0024162237221538097	7.217914411466507e-4	8.40833255760776e-7	0.0158183512888426	0.004142721252187525	6.128667414074036e-4	0.052	0.0061	4.6133531457733245e-4	0.0036875725589003102
G6PC3	0.003680781898992662	7.524281763500177e-4	0.0012147196370803058	0.02396386932699855	0.006150179911064653	NA	0.063	0.0022	0.006109844747930983	0.002295090810440246
GAA	0.13314689742658295	0.058994551823796766	0.07140302089280505	0.17573448500776387	0.20730861784018623	0.1140123178132289	0.3	0.32	0.13792223347195448	0.00905112320054133
GAB2	0.029548516330815296	0.0013883820985131274	0.0010372002468338136	0.03874704901575934	0.038506892479755986	0.00935215571924482	-0.002	0.028	0.014695361008808017	0.005596319675104364
GABARAPL1	0.0027623357783415348	4.11967407457449e-5	0.018473125346285407	0.005529041783944912	0.0012696470412948274	0.013656453947694026	0.019	0.069	0.015095410339711198	NA
GABBR1	0.06539169345584361	0.033474209887482335	0.0028420013736270193	0.004078369990200183	3.087099379937839e-4	0.004811994176483495	0.14	0.077	NA	NA
GABPB2	0.0010307142269069547	0.017006065344515386	0.04863173933834484	0.009369835369138182	0.035551886325494074	0.060329948724386594	0.09	0.055	0.025811404958485412	0.004620696739012035
GABRR2	0.040318185403280846	0.009504884192441205	0.018089012290830896	0.06350396534622044	0.11239499360936037	0.02282261484038239	0.14	0.05	0.03362721898302996	NA
GADD45A	0.013546730499427328	0.007741779941825063	0.011516177135145298	0.02655144654664006	0.01845799466108184	0.04164417454302827	0.045	0.069	NA	0.002009233843042863
GADD45B	0.00604363294597696	0.002180491783743486	0.06289182371817442	0.0023274980050031003	4.739738911175891e-4	0.002710300015054229	0.0091	0.029	1.590844166994486e-4	0.00944675632288064
GALC	0.08252666290719601	0.04833155362900945	0.09007509743516946	0.0719432805229363	0.07713077672542289	0.06658908748264296	0.25	0.098	0.09545322161851066	NA
GALK2	0.017574650731375693	0.006285021218655492	0.012459465701743217	0.043691346621514665	0.05087119973264068	0.07189472044047174	0.091	0.073	0.02056841923371681	6.933163198765701e-4
GALM	0.007900209443541984	0.021654562002553775	0.004440113054560087	4.6641311175501013e-4	0.005053821670588838	0.06903471066135387	0.05	0.035	0.012365567103906804	NA
GALNS	4.135355450934675e-4	0.037128518067335955	0.07913859788112645	0.017383750386999446	0.0078429183946657	0.11167935915225773	0.026	0.21	0.0030954045286787383	0.023557961955200882
GALNT10	0.08579193765135125	0.08755499802847863	0.13444991525553202	0.13614624993492952	0.12578542582480365	0.15366034299862047	0.21	0.22	0.07711646765318506	0.1089556918655161
GALNT14	0.07364806159037121	0.030653297079359283	0.471934344521978	0.09683047528927236	0.1570203149163048	0.29309255740346785	0.19	0.078	0.1031247044749413	0.030653297079359283
GARNL3	1.9379883723723266e-4	0.010032137146793716	0.012386358750561842	0.0023382854718257506	0.001637556549093169	0.042231827923703426	0.023	0.038	2.196564035790071e-5	0.007417778825312327
GART	7.015112862685089e-4	4.581010506695789e-6	0.008467860394968933	3.2793766063850835e-4	0.004062094300565016	0.1348140217762452	0.0037	0.2	0.010212585236554729	0.0146506615592847
GATC	0.015489079425907071	0.05482144769798808	0.09151967405976165	0.05256982792731027	0.06937782685103447	0.08899864672219328	0.081	0.12	0.012078472609956639	0.026672907017393273
GATS	0.11880833882421914	0.019800267124539205	0.0050515988536076846	0.021480508853269378	0.020216145075412337	0.014458233229212135	0.27	0.045	0.03033683894158142	0.013700592701395202
GBA	0.04559395282968238	0.019811512753211972	0.02720211183711649	0.020887225534378155	0.014936225086386408	0.07336613242551542	0.044	0.094	0.01656891913169146	0.016540025475994584
GBA2	0.03197574440564667	0.03295223104395108	0.0013466396305771553	2.647254282055842e-4	1.0896064010893733e-4	0.001379399436154059	0.2	0.13	NA	NA
GBAP1	0.14396695345111707	0.05892300255010532	0.010011410190658565	0.05440516390097973	0.08650716951043592	0.04004035951704047	0.48	0.24	0.263958835093277	0.004597666429844836
GBAS	0.004634626089623426	0.015861455221935886	0.004703046522947808	0.0030519941681903377	0.013283072726117033	0.019129086984430874	0.36	0.082	0.004693882532367038	NA
GBE1	0.012140996803584348	0.011052631058209632	2.865017901533036e-4	0.03674114635851222	0.02250724048501458	7.147507693446903e-4	0.039	0.051	0.008563854224289652	0.006380387059713749
GBP1	0.015269246920213012	0.005388627542116572	0.016211867748587773	0.07643160241577476	0.056398962103060626	0.09389925311004924	0.093	0.13	0.015106577801344017	3.3039234408083917e-4
GBP3	0.3083784946601807	0.11566730409436207	0.08093135785553805	0.40442495148385443	0.45011110668418713	0.2002449060400453	0.61	0.46	0.34584276886485005	0.14893829804046252
GBP4	0.021743482371202907	0.011298835952255145	0.05863212889769185	0.024717826046931023	0.026435494291057862	0.006364107053315543	0.095	0.068	0.03406606830847562	NA
GBP5	6.99784949969814e-4	0.001904365430476206	0.010207381019528115	0.014682568528834733	0.014292136740573011	0.08513361556359146	0.049	0.02	0.011650346187396758	NA
GBP6	1.5019529162244467e-4	1.1819559248858623e-4	1.1729736337198457e-4	1.1174268066459508e-4	0.008386761258176348	0.001771692769262445	0.0071	0.047	0.019101446162480006	NA
GCA	0.00288602879586121	0.0034995512859471688	0.017911288057629496	4.989574409239165e-4	8.506005485554695e-4	2.7978456316219926e-4	0.061	0.025	NA	NA
GCAT	0.058715518565527126	4.5836367556301e-5	0.06092024153352564	0.13981487823674296	0.13983307232478137	0.03500899317225558	0.15	0.04	0.05852958801576875	0.015377298631103263
GCC2	0.06417171811776463	0.04013448019570582	0.016447712001707745	3.5143109084576347e-6	2.6909436381592535e-4	0.0171884004323296	0.23	0.19	NA	0.003977236823170312
GCDH	0.025717225459796926	0.002166946904790951	4.709114059646538e-6	0.08137733929264718	0.0870120765460633	0.008129923325507526	0.13	0.083	0.035095551761972814	5.772071674471607e-4
GCH1	0.03570091299902981	0.017013626026164935	0.04943961257341403	0.006866390895804665	0.01435793135607529	0.007051024868859535	0.092	0.07	NA	0.008746908070725604
GCLM	0.0013898314420073726	0.004136517883017749	0.006172255932120923	0.007711419952823281	0.0042985678970856875	0.005083762680119231	0.0075	0.023	NA	NA
GCNT2	0.05670929013748239	0.0047924410079896035	0.05859076130200978	0.08999269050236162	0.08999269050236162	0.05859076130200977	0.15	0.049	0.056709290137482375	9.268348262800729e-6
GCNT3	0.009563297562381784	0.0037978681546909365	0.004619247279914153	0.025631732930020364	0.07371560169607927	0.018640129204343117	0.046	0.022	0.020936068662632777	0.00939234566139655
GDE1	0.018357201814396044	0.02395866900621385	0.01517375496046472	0.004436446461198247	0.0057322546186331785	0.025726643252575357	0.05	0.11	1.8150810522975966e-5	0.022543597487282616
GDI2	5.7099610669647435e-5	0.0014676391565323684	5.529827529022486e-4	0.00568057242755451	0.0058213105913640555	0.009573245822523774	0.1	0.033	NA	NA
GDPD5	0.09034568796676033	0.01899131243025639	0.008145732281027237	0.09627306302139703	0.1407240267272858	0.06075233485623929	0.2	0.21	0.0745368363756932	0.0027568383360282145
GEMIN4	0.013669504170946058	0.004666322127014619	0.001535431362930036	6.509987435739884e-4	0.003796131086824214	0.013046312184872842	0.12	0.002	0.003442852685888802	2.444298029636512e-4
GEN1	0.0069840135940274686	2.554049521451647e-4	0.001498619022764967	0.009905091932412447	0.009501822827030824	0.0010117194168088107	0.071	0.038	0.008872471092747166	NA
GFM1	3.082104600867969e-5	0.0032445511955463556	1.1419621331527345e-7	0.022603448965058604	0.004302577874510375	0.019299912507896252	0.029	0.14	2.9709512508285265e-4	NA
GFM2	0.013566216555078033	0.010110001661587337	0.0041210953256920636	0.04389286095959239	0.07401883440192518	2.42245705350028e-5	0.037	0.02	0.019643423321063547	2.6444494001456593e-4
GFOD2	0.0035742298914182955	NA	NA	0.02294150050412259	1.4377544365527683e-4	0.002542113046847045	0.0023	0.018	0.0019017026780496717	1.6783701450285158e-4
GFPT1	0.021958020234483396	0.04199839059937688	0.003987955118903893	0.06841659904209865	0.07316784582727666	0.0034579102009562076	0.13	0.055	0.023785203432168157	NA
GGA2	0.0371775137563883	0.008578660562040496	0.062048151537832795	0.00568469727779691	0.029028313199699143	0.161816936508023	0.1	0.099	0.03106617545244401	0.03133390745598307
GGA3	1.1189463152295713e-5	1.8492504959604494e-5	0.0010802199919993027	6.077918670683098e-4	0.01121463046136847	0.026294047965741807	-3.7e-5	0.11	0.004053494679723927	0.0020127741832843145
GGCT	0.032407597103812864	3.5462915477265717e-4	9.865403187835858e-4	9.483833902221602e-4	0.0015388053223723591	0.02538426774953071	0.12	0.046	0.00314075865168417	3.834602691636253e-4
GGCX	0.06481108325875914	0.043882873364505644	0.10762459704078091	0.0705146487365417	0.07465867309654246	0.08873461877559292	0.13	0.14	0.07689650707367778	0.020707732867087745
GGH	0.010443991352289975	0.006675194308479609	0.0015785075733760984	3.965192419066236e-4	0.00825762875682868	0.015508175540548055	0.029	0.028	0.004532734201879562	0.0014768122293207706
GGPS1	0.0012384727936515319	0.0012519596532621106	0.03935257062591671	7.067766006522017e-5	0.027461906610180227	5.642608657530325e-4	0.002	0.037	0.009193514773896379	0.0013605486061941093
GHITM	0.016127903076991735	0.007632870845464155	8.099071591685595e-4	2.987451056677307e-4	6.111639254065113e-4	0.012475705884807531	0.031	0.062	0.0019319775405067232	8.27564983751478e-4
GIGYF1	0.035959349074381634	4.354686751723698e-4	0.001453763653662384	0.014030709826692283	0.022880010339368265	0.016889500046156938	0.025	0.034	0.03653011545977614	0.001119086484443736
GIMAP2	0.0044363629099460275	7.595470676894922e-5	0.002631287050163511	0.00133723723199986	4.881051573725787e-4	0.04280873855657709	0.078	0.049	0.0015054298071713011	NA
GIMAP4	0.08399056562782187	0.004332501827642965	0.027852164532480978	0.002108627561393285	0.04956006574638654	0.007237021935589534	0.17	0.052	0.09292338509664344	0.0046898658747646284
GIMAP5	0.04078222569469351	0.005311391434515107	0.008429105491758047	0.00787805196639791	0.01838122016955949	0.03157728812741792	0.16	0.036	0.03583286130873996	NA
GIMAP8	0.025015513891086548	0.033173051802655465	2.800204892193809e-4	0.08343577562629319	0.15718866670127232	0.0926177542497008	0.12	0.14	0.06848766549512386	0.05928879960503799
GINS1	0.025730366830997862	0.001329914464924315	0.022085379230366204	0.01914564644045233	0.02044128243067595	0.02098596289402736	0.43	0.09	0.026258552858563447	9.597481948166041e-4
GINS2	0.024995351871586004	0.018330732190283062	0.0035903438646838685	0.03869672755678326	0.06933597644876222	0.014595502128155621	0.15	0.089	0.018345770398292237	0.001779962410920635
GIPR	0.10039625766345056	0.07093007671010103	0.23834191428239987	0.07724689306050936	0.0734853146854042	0.24908967545425661	0.22	0.1	0.09814933284287432	0.05160213906525267
GIT1	0.05271713305260091	0.03225646337564022	1.783519187904144e-5	0.053842410964536534	0.05162469610088216	5.308330375715952e-4	0.094	0.088	0.05425336819509607	0.010037594039064936
GIT2	0.006656231242839077	0.013254029552752622	0.0048978618774391915	3.214260831534342e-4	0.007447903180218781	0.003272414675706591	0.002	0.17	1.1637306453300027e-5	4.297816800369951e-4
GJB2	0.009649877594023252	0.0090577472010089	0.05925263818104609	0.014747027987427252	0.0031376852771152243	0.13775492296736763	0.0013	0.15	0.012408915621417006	0.0059564620832017155
GJC1	0.28959303677854525	0.05292427101459591	0.0024307753437202723	0.5555060264664037	0.6036089193287211	2.4203976217211862e-4	0.45	0.11	0.31312458760310485	0.01796016848117724
GLB1	4.8572520537056816e-4	0.005891146266590655	0.002429475331160953	6.243456296242253e-5	0.0010803632022306584	3.7994017279923094e-5	0.01	0.037	0.0032375831325775995	NA
GLCCI1	0.03296401817656605	0.02539686194842585	0.06930625740188	0.01691423995935201	0.036253385463704386	0.012929905357183377	0.078	0.036	NA	0.003871178709716789
GLCE	0.004064011686059538	3.3087846531546736e-4	0.0065436079261143015	0.0030424895472079714	0.03273784318220511	0.0010638138548521676	0.055	0.0028	0.033819054563262424	0.0035365928142923014
GLDC	0.04776881211481012	0.01766823507825362	5.148445263272685e-4	0.025705991261388172	0.09259037363742918	0.01568510403180746	0.088	0.073	0.06770573211391757	0.004023915745159341
GLIPR1	0.001724570391634181	0.00650876996121118	6.726857099428342e-4	0.006453443740331605	0.003417876640147017	0.00869706391837148	0.066	0.031	0.013082430447238662	1.5202771004601718e-5
GLIPR1L2	0.14332889194906145	0.011605171396728939	7.599297320581602e-4	0.09618420162057745	0.0903308231389646	0.04208655775700767	0.22	0.14	0.13310697777298947	0.0038480878617610935
GLMN	0.05859214969676607	0.0045588756956402	0.0033178756315499157	5.977045960267283e-4	1.2174500058053998e-5	0.063548765564764	0.42	0.062	NA	0.006883870553837544
GLO1	0.02313651681758943	0.016229657552487717	0.003468936230607122	6.011366088048655e-4	0.0038572077678080074	0.0030175643123872345	0.1	0.14	0.0029114383552366774	NA
GLOD4	1.429743198055289e-4	8.247052812611805e-4	NA	1.051531877165152e-6	9.121174710980435e-4	0.025911351685968205	0.011	0.025	0.0014993159870435352	NA
GLRX	9.494348296558677e-4	0.01977351921939676	0.033119668865964166	0.01794015849459983	0.08623184668369206	0.004595318136464952	0.052	0.21	0.02067341005137602	0.00284763033164667
GLRX2	0.002153568782320662	7.672109888340971e-4	3.452942781634267e-4	0.0034637751380248547	0.007579718312963715	0.0373558494118117	0.049	0.0092	0.0016087250921210593	0.0032189319650856585
GLRX3	0.007554971397514135	0.03336458870500187	0.00537046731896415	2.8795119968255217e-4	0.05093440436575814	0.005934090020623255	0.14	0.061	0.07439207513142994	7.28731757545795e-5
GLT1D1	0.028266501957504717	0.08058213007522201	0.0922824013230798	0.05850395888238669	0.04888542654491598	0.15457270232890566	0.087	0.19	NA	0.05343612834473248
GLT8D1	2.36515983898153e-4	0.03570801710196043	0.013983651298181552	0.00806238525038381	0.008148125523200553	0.04634288115365452	0.058	0.17	NA	0.02023880547284629
GLT8D2	0.0022560188025194574	5.106496409518562e-4	1.2895434559191625e-4	1.836928728295536e-4	0.01891637317604316	5.87912732287402e-5	0.092	0.027	0.005348406454582264	0.01187275622339621
GLTSCR2	0.004754347081361294	0.006938975942094071	0.0010741427203255815	0.031446286536383775	0.04642509470794026	0.03380011591245965	0.053	0.045	0.007163596008476659	6.30906022140572e-4
GLUL	0.14967488351637334	0.06577811966592467	0.01730644970099744	0.08269880723754182	0.08325656790704096	0.015506179300329128	0.23	0.12	0.14630846897006455	5.213083144010411e-4
GM2A	0.11064888110208944	0.059093967656275954	0.2312309272840749	0.07557086603736843	0.17209763653755025	0.24654835060137775	0.2	0.19	NA	0.05718785039699732
GMFG	0.007860537105950008	0.003211162397437692	0.0023341070594766543	0.003802271597055772	0.006479697713705681	0.050008340099917004	0.027	0.16	0.02973936758924656	0.0011795429099802856
GMPS	0.0014651369589440083	0.00803903012405262	0.00659336200129915	0.014305809381170778	0.014305809381170782	0.00659336200129915	0.052	0.094	0.012969737415667482	0.006953935985201449
GNA11	0.002325797750055942	0.005764724592187022	0.0053406985923356055	0.04045819453693395	0.04883818077624912	0.012866143700165401	0.04	0.056	0.0359111391506482	0.010598113581199975
